,timestamp,full_time,temp,hum,light,soil,status,vpd,slopeh,eta,health,h_soil,h_temp,h_light,reasons,smart_msg,mood_state
0,09:28:40,2025-12-01 09:28:40.979534,0.0,0.0,0.0,0.0,Waiting...,0.0,0.0,-1.0,0,100,100.0,100,Init,System Initializing...,Happy
1,09:28:55,2025-12-01 09:28:55.012537,11.13,85.36,3061.0,0.41,OK,0.194,-0.001,154.02387370042354,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
2,09:33:54,2025-12-01 09:33:54.833111,10.72,88.92,3053.0,0.41,OK,0.143,-0.001,155.5512346879253,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
3,09:38:54,2025-12-01 09:38:54.623248,10.98,87.87,3059.0,0.41,OK,0.159,-0.001,155.06881178522966,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
4,09:43:54,2025-12-01 09:43:54.605811,11.3,89.3,3055.0,0.41,OK,0.143,-0.001,155.5512346879253,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
5,09:48:54,2025-12-01 09:48:54.628800,10.99,87.82,3055.0,0.41,OK,0.16,-0.001,155.03875968992244,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
6,09:53:54,2025-12-01 09:53:54.573757,10.99,87.93,3048.0,0.41,OK,0.158,-0.001,155.09887553315235,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
7,09:58:54,2025-12-01 09:58:54.570320,10.85,88.59,3049.0,0.41,OK,0.148,-0.001,155.40015540015537,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
8,10:03:54,2025-12-01 10:03:54.617384,11.06,87.95,3052.0,0.42,OK,0.159,-0.001,164.7606125218065,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
9,10:08:54,2025-12-01 10:08:54.526952,10.99,88.21,3049.0,0.42,OK,0.155,-0.001,164.88845780795342,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
10,10:13:54,2025-12-01 10:13:54.551561,11.3,86.79,3055.0,0.41,OK,0.177,-0.001,154.52965037666598,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
11,10:18:54,2025-12-01 10:18:54.621883,11.31,87.08,3055.0,0.42,OK,0.173,-0.001,164.31471099942004,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
12,10:23:54,2025-12-01 10:23:54.564736,11.58,85.66,3061.0,0.41,OK,0.196,-0.001,153.9645881447267,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
13,10:28:54,2025-12-01 10:28:54.535713,11.2,87.27,3055.0,0.41,OK,0.169,-0.001,154.76881408396204,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
14,10:33:54,2025-12-01 10:33:54.557246,11.81,86.73,3060.0,0.42,OK,0.184,-0.001,163.96604938271602,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
15,10:38:54,2025-12-01 10:38:54.607131,12.94,82.4,3055.0,0.42,OK,0.263,-0.001,161.50484514535432,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
16,10:43:54,2025-12-01 10:43:54.599873,11.58,87.03,3061.0,0.42,OK,0.177,-0.001,164.1877535252076,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
17,10:48:54,2025-12-01 10:48:54.510249,11.5,87.01,3054.0,0.42,OK,0.176,-0.001,164.2194744976816,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
18,10:53:54,2025-12-01 10:53:54.512057,12.18,85.51,3061.0,0.42,OK,0.206,-0.001,163.27314636957357,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
19,10:58:54,2025-12-01 10:58:54.505557,11.7,85.97,3051.0,0.42,OK,0.193,-0.001,163.68187945310993,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
20,11:03:54,2025-12-01 11:03:54.468240,12.43,83.78,3061.0,0.42,OK,0.234,-0.001,162.39969430645775,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
21,11:08:54,2025-12-01 11:08:54.556488,12.18,84.43,3061.0,0.42,OK,0.221,-0.001,162.80406052480365,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
22,11:13:54,2025-12-01 11:13:54.516053,12.57,85.7,3064.0,0.42,OK,0.208,-0.001,163.21044546850993,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
23,11:18:54,2025-12-01 11:18:54.635320,11.92,85.64,3055.0,0.42,OK,0.2,-0.001,163.46153846153842,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
24,11:23:54,2025-12-01 11:23:54.548032,12.02,84.53,3060.0,0.43,OK,0.217,-0.001,172.51293847038525,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
25,11:28:54,2025-12-01 11:28:54.424933,12.01,84.62,3055.0,0.43,OK,0.216,-0.001,172.54601226993867,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
26,11:33:54,2025-12-01 11:33:54.538330,12.66,83.91,3064.0,0.43,OK,0.236,-0.001,171.88693659281896,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
27,11:38:54,2025-12-01 11:38:54.424382,11.88,85.78,3060.0,0.43,OK,0.198,-0.001,173.1435167372066,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
28,11:43:55,2025-12-01 11:43:55.231048,12.22,85.15,3063.0,0.43,OK,0.211,-0.001,172.71157167530225,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
29,11:48:54,2025-12-01 11:48:54.362548,11.84,86.61,3063.0,0.43,OK,0.186,-0.001,173.5441573467027,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
30,11:53:54,2025-12-01 11:53:54.378561,11.94,86.06,3064.0,0.43,OK,0.195,-0.001,173.2435033686237,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
31,11:58:54,2025-12-01 11:58:54.398126,12.06,85.41,3064.0,0.43,OK,0.205,-0.001,172.9106628242075,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
32,12:03:54,2025-12-01 12:03:54.453225,11.99,86.07,3061.0,0.43,OK,0.195,-0.001,173.2435033686237,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
33,12:08:54,2025-12-01 12:08:54.476764,12.04,85.85,3061.0,0.43,OK,0.199,-0.001,173.11021350259665,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
34,12:13:54,2025-12-01 12:13:54.338340,12.4,86.13,3063.0,0.43,OK,0.2,-0.001,173.07692307692307,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
35,12:18:54,2025-12-01 12:18:54.404110,12.25,84.51,3061.0,0.43,OK,0.221,-0.001,172.3807699674392,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
36,12:23:54,2025-12-01 12:23:54.340099,12.32,83.78,3063.0,0.43,OK,0.232,-0.001,172.0183486238532,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
37,12:28:54,2025-12-01 12:28:54.309765,12.18,85.22,3063.0,0.43,OK,0.21,-0.001,172.7447216890595,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
38,12:33:54,2025-12-01 12:33:54.324590,12.04,85.59,3063.0,0.43,OK,0.203,-0.001,172.9771285796656,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
39,12:38:54,2025-12-01 12:38:54.301105,12.22,86.14,3061.0,0.43,OK,0.197,-0.001,173.17683278814698,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
40,12:43:54,2025-12-01 12:43:54.290706,12.55,84.11,3056.0,0.43,OK,0.231,-0.001,172.05123303383675,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
41,12:48:54,2025-12-01 12:48:54.331149,12.21,84.64,3067.0,0.43,OK,0.218,-0.001,172.47987734764277,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
42,12:53:54,2025-12-01 12:53:54.334416,12.88,81.63,3067.0,0.43,OK,0.273,-0.001,170.68082685378343,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
43,12:58:54,2025-12-01 12:58:54.328543,12.35,84.2,3063.0,0.43,OK,0.227,-0.001,172.18289649894774,72,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
44,13:03:54,2025-12-01 13:03:54.304926,12.43,84.22,3063.0,0.43,OK,0.228,-0.001,172.14996174445292,69,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
45,13:08:54,2025-12-01 13:08:54.257913,12.36,85.79,3061.0,0.43,OK,0.204,-0.001,172.94388931591084,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
46,13:13:54,2025-12-01 13:13:54.255704,12.67,83.1,3061.0,0.43,OK,0.248,-0.001,171.49390243902437,70,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
47,13:18:54,2025-12-01 13:18:54.357681,12.36,84.74,3061.0,0.43,OK,0.219,-0.001,172.44682889442421,71,100,40.0,70,"Too Cold, Too Bright",Plantie is growing 🌱,Happy
