,timestamp,full_time,temp,hum,light,soil,status,slope,eta,health
0,2025-11-21 23:00:12,2025-11-21 23:00:12.551338,0.0,0.0,0,0.0,Waiting...,0.0,-1.0,0.0
1,2025-11-21 23:00:13,2025-11-21 23:00:13.916479,24.53,41.02,2651,0.968,Calibrating,0.0,inf,80.0
2,2025-11-21 23:05:13,2025-11-21 23:05:13.914362,24.6,41.08,2655,0.963,Calibrating,0.0,inf,80.0
3,2025-11-21 23:10:13,2025-11-21 23:10:13.910347,25.29,41.42,2651,0.955,Calibrating,-0.07618,7.58,80.0
4,2025-11-21 23:15:13,2025-11-21 23:15:13.903825,24.12,39.97,2663,0.947,Calibrating,-0.08388,6.92,80.0
5,2025-11-21 23:20:13,2025-11-21 23:20:13.898961,24.01,41.08,2655,0.938,Calibrating,-0.08979,6.44,80.0
6,2025-11-21 23:25:13,2025-11-21 23:25:13.892902,23.92,40.23,2659,0.929,Calibrating,-0.09346,6.09,80.0
7,2025-11-21 23:30:13,2025-11-21 23:30:13.881425,23.43,41.46,2679,0.919,TooWet,-0.09706,5.88,80.0
8,2025-11-21 23:35:13,2025-11-21 23:35:13.875654,23.54,40.42,2669,0.91,TooWet,-0.09937,5.62,80.0
9,2025-11-21 23:40:13,2025-11-21 23:40:13.870811,23.48,41.05,2677,0.901,TooWet,-0.10058,5.5,80.0
10,2025-11-21 23:45:13,2025-11-21 23:45:13.866547,24.74,40.19,2677,0.892,TooWet,-0.10057,5.25,80.0
11,2025-11-21 23:50:13,2025-11-21 23:50:13.859080,24.37,39.2,2669,0.885,TooWet,-0.09969,5.25,80.0
12,2025-11-21 23:55:13,2025-11-21 23:55:13.852256,24.17,39.1,2667,0.877,TooWet,-0.09877,5.25,80.0
13,2025-11-22 00:00:13,2025-11-22 00:00:13.846288,23.86,39.35,2669,0.871,TooWet,-0.0971,5.33,80.0
14,2025-11-22 00:05:13,2025-11-22 00:05:13.843408,24.02,40.87,2629,0.864,TooWet,-0.09617,5.36,80.0
15,2025-11-22 00:10:13,2025-11-22 00:10:13.835504,23.98,39.06,2659,0.857,TooWet,-0.09482,5.32,80.0
16,2025-11-22 00:15:13,2025-11-22 00:15:13.830465,23.36,39.24,2667,0.852,TooWet,-0.09297,5.46,80.0
17,2025-11-22 00:20:13,2025-11-22 00:20:13.821837,22.93,40.14,35,0.847,TooWet,-0.09064,5.64,80.0
18,2025-11-22 00:25:13,2025-11-22 00:25:13.815855,22.6,40.29,41,0.843,TooWet,-0.08824,5.8,80.0
19,2025-11-22 00:30:13,2025-11-22 00:30:13.810083,22.35,40.5,43,0.839,TooWet,-0.08569,5.97,80.0
20,2025-11-22 00:35:13,2025-11-22 00:35:13.804126,22.14,40.45,41,0.836,TooWet,-0.08355,6.11,80.0
21,2025-11-22 00:40:13,2025-11-22 00:40:13.798030,21.93,40.73,43,0.832,TooWet,-0.08123,6.29,80.0
22,2025-11-22 00:45:13,2025-11-22 00:45:13.792503,21.74,40.69,41,0.83,TooWet,-0.07904,6.46,80.0
23,2025-11-22 00:50:13,2025-11-22 00:50:13.787124,21.67,40.56,44,0.827,TooWet,-0.07687,6.61,80.0
24,2025-11-22 00:55:13,2025-11-22 00:55:13.781679,21.53,40.58,43,0.825,TooWet,-0.07474,6.79,80.0
25,2025-11-22 01:00:13,2025-11-22 01:00:13.778740,21.39,40.58,44,0.822,TooWet,-0.07278,6.97,80.0
26,2025-11-22 01:05:13,2025-11-22 01:05:13.769140,21.25,40.75,45,0.82,TooWet,-0.07085,7.16,80.0
27,2025-11-22 01:10:13,2025-11-22 01:10:13.762869,21.15,40.73,45,0.818,TooWet,-0.06904,7.34,80.0
28,2025-11-22 01:15:13,2025-11-22 01:15:13.758584,21.05,40.84,47,0.816,TooWet,-0.06746,7.5,80.0
29,2025-11-22 01:20:13,2025-11-22 01:20:13.751033,20.98,40.96,44,0.814,TooWet,-0.06585,7.67,80.0
30,2025-11-22 01:25:13,2025-11-22 01:25:13.749664,20.88,40.92,45,0.812,TooWet,-0.06429,7.85,80.0
31,2025-11-22 01:30:13,2025-11-22 01:30:13.740186,20.81,40.77,45,0.811,TooWet,-0.06276,8.02,80.0
32,2025-11-22 01:35:13,2025-11-22 01:35:13.734590,20.7,40.85,47,0.809,TooWet,-0.06138,8.2,80.0
33,2025-11-22 01:40:13,2025-11-22 01:40:13.727662,20.64,40.93,45,0.808,TooWet,-0.05998,8.39,80.0
34,2025-11-22 01:45:13,2025-11-22 01:45:13.726056,20.54,40.84,46,0.807,TooWet,-0.05863,8.57,80.0
35,2025-11-22 01:50:13,2025-11-22 01:50:13.716895,20.48,40.92,50,0.805,TooWet,-0.05749,8.73,80.0
36,2025-11-22 01:55:13,2025-11-22 01:55:13.712190,20.43,41.0,46,0.804,TooWet,-0.05621,8.92,80.0
37,2025-11-22 02:00:13,2025-11-22 02:00:13.704936,20.37,41.02,46,0.803,TooWet,-0.05502,9.11,80.0
38,2025-11-22 02:05:13,2025-11-22 02:05:13.702867,20.32,40.85,46,0.802,TooWet,-0.05388,9.29,80.0
39,2025-11-22 02:10:13,2025-11-22 02:10:13.699344,20.27,41.54,51,0.801,TooWet,-0.05278,9.51,80.0
40,2025-11-22 02:15:13,2025-11-22 02:15:13.697699,20.25,41.24,50,0.799,TooWet,-0.05186,9.64,80.0
41,2025-11-22 02:20:13,2025-11-22 02:20:13.696129,20.2,41.16,47,0.798,TooWet,-0.05088,9.81,80.0
42,2025-11-22 02:25:13,2025-11-22 02:25:13.693334,20.13,41.03,53,0.797,TooWet,-0.05,9.97,80.0
43,2025-11-22 02:30:13,2025-11-22 02:30:13.692366,20.09,41.16,52,0.796,TooWet,-0.04908,10.15,80.0
44,2025-11-22 02:35:13,2025-11-22 02:35:13.689951,20.06,41.04,53,0.795,TooWet,-0.04817,10.33,80.0
45,2025-11-22 02:40:13,2025-11-22 02:40:13.687348,19.99,40.96,51,0.794,TooWet,-0.04731,10.51,80.0
46,2025-11-22 02:45:13,2025-11-22 02:45:13.681947,19.99,41.06,47,0.793,TooWet,-0.04652,10.67,80.0
47,2025-11-22 02:50:13,2025-11-22 02:50:13.677683,19.95,41.11,48,0.793,TooWet,-0.04573,10.85,80.0
48,2025-11-22 02:55:13,2025-11-22 02:55:13.675217,19.93,40.96,53,0.792,TooWet,-0.04494,11.03,80.0
49,2025-11-22 03:00:13,2025-11-22 03:00:13.670072,19.89,40.86,53,0.791,TooWet,-0.0442,11.19,80.0
50,2025-11-22 03:05:13,2025-11-22 03:05:13.664679,19.83,40.94,52,0.791,TooWet,-0.04342,11.41,80.0
51,2025-11-22 03:10:13,2025-11-22 03:10:13.661378,19.85,40.8,51,0.79,TooWet,-0.0427,11.57,80.0
52,2025-11-22 03:15:13,2025-11-22 03:15:13.656323,19.79,40.8,47,0.789,TooWet,-0.04199,11.77,80.0
53,2025-11-22 03:20:13,2025-11-22 03:20:13.650367,19.78,40.94,51,0.789,TooWet,-0.04133,11.95,80.0
54,2025-11-22 03:25:13,2025-11-22 03:25:13.644726,19.77,40.86,48,0.788,TooWet,-0.04065,12.14,80.0
55,2025-11-22 03:30:13,2025-11-22 03:30:13.640634,19.75,41.05,53,0.788,TooWet,-0.04001,12.34,80.0
56,2025-11-22 03:35:13,2025-11-22 03:35:13.635455,19.71,40.86,53,0.787,TooWet,-0.03942,12.51,80.0
57,2025-11-22 03:40:13,2025-11-22 03:40:13.629600,19.69,40.83,53,0.787,TooWet,-0.03883,12.69,80.0
58,2025-11-22 03:45:13,2025-11-22 03:45:13.624668,19.68,40.88,51,0.786,TooWet,-0.03825,12.87,80.0
59,2025-11-22 03:50:13,2025-11-22 03:50:13.618990,19.64,40.87,53,0.786,TooWet,-0.03767,13.07,80.0
60,2025-11-22 03:55:13,2025-11-22 03:55:13.614676,19.62,40.85,51,0.785,TooWet,-0.03727,13.19,80.0
61,2025-11-22 04:00:13,2025-11-22 04:00:13.608145,19.64,40.86,51,0.784,TooWet,-0.03683,13.32,80.0
62,2025-11-22 04:05:13,2025-11-22 04:05:13.602102,19.57,40.87,53,0.783,TooWet,-0.03636,13.49,80.0
63,2025-11-22 04:10:13,2025-11-22 04:10:13.597437,19.53,40.89,52,0.782,TooWet,-0.03592,13.65,80.0
64,2025-11-22 04:15:13,2025-11-22 04:15:13.594553,19.55,40.82,52,0.782,TooWet,-0.03548,13.79,80.0
65,2025-11-22 04:20:13,2025-11-22 04:20:13.585581,19.51,40.85,54,0.781,TooWet,-0.03501,13.98,80.0
66,2025-11-22 04:25:13,2025-11-22 04:25:13.579133,19.51,40.73,51,0.781,TooWet,-0.03458,14.13,80.0
67,2025-11-22 04:30:13,2025-11-22 04:30:13.575352,19.48,40.82,54,0.78,TooWet,-0.03411,14.33,80.0
68,2025-11-22 04:35:13,2025-11-22 04:35:13.570503,19.48,40.76,53,0.78,TooWet,-0.03372,14.47,80.0
69,2025-11-22 04:40:13,2025-11-22 04:40:13.563113,19.44,40.72,55,0.779,TooWet,-0.03331,14.64,80.0
70,2025-11-22 04:45:13,2025-11-22 04:45:13.560914,19.46,40.82,55,0.778,TooWet,-0.03293,14.8,80.0
71,2025-11-22 04:50:13,2025-11-22 04:50:13.551817,19.43,40.8,53,0.778,TooWet,-0.03255,14.96,80.0
72,2025-11-22 04:55:13,2025-11-22 04:55:13.545670,19.4,40.88,53,0.778,TooWet,-0.03217,15.14,80.0
73,2025-11-22 05:00:13,2025-11-22 05:00:13.539943,19.41,40.89,55,0.777,TooWet,-0.0318,15.3,80.0
74,2025-11-22 05:05:13,2025-11-22 05:05:13.534281,19.41,40.76,56,0.777,TooWet,-0.031,15.67,80.0
75,2025-11-22 05:10:13,2025-11-22 05:10:13.527246,19.38,40.8,55,0.776,TooWet,-0.02983,16.29,80.0
76,2025-11-22 05:15:13,2025-11-22 05:15:13.522812,19.38,40.87,54,0.776,TooWet,-0.02853,17.02,80.0
77,2025-11-22 05:20:13,2025-11-22 05:20:13.516370,19.34,40.9,54,0.775,TooWet,-0.02709,17.93,80.0
78,2025-11-22 05:25:13,2025-11-22 05:25:13.511512,19.34,40.86,57,0.775,TooWet,-0.02562,18.95,80.0
79,2025-11-22 05:30:13,2025-11-22 05:30:13.506509,19.34,40.93,57,0.775,TooWet,-0.0241,20.14,80.0
80,2025-11-22 05:35:13,2025-11-22 05:35:13.499117,19.31,40.93,53,0.775,TooWet,-0.02255,21.52,80.0
81,2025-11-22 05:40:13,2025-11-22 05:40:13.493992,19.31,40.9,57,0.774,TooWet,-0.0211,22.98,80.0
82,2025-11-22 05:45:13,2025-11-22 05:45:13.488365,19.32,41.05,53,0.773,TooWet,-0.01983,24.44,80.0
83,2025-11-22 05:50:13,2025-11-22 05:50:13.482336,19.31,40.94,53,0.773,TooWet,-0.01859,26.05,80.0
84,2025-11-22 05:55:13,2025-11-22 05:55:13.476490,19.3,40.94,51,0.773,TooWet,-0.01744,27.73,80.0
85,2025-11-22 06:00:13,2025-11-22 06:00:13.470171,19.3,41.0,55,0.772,TooWet,-0.01641,29.46,80.0
86,2025-11-22 06:05:13,2025-11-22 06:05:13.466006,19.32,41.03,53,0.772,TooWet,-0.01524,31.72,80.0
87,2025-11-22 06:10:13,2025-11-22 06:10:13.459480,19.3,41.18,53,0.772,TooWet,-0.01427,33.86,80.0
88,2025-11-22 06:15:13,2025-11-22 06:15:13.452336,19.31,41.09,56,0.771,TooWet,-0.01344,35.91,80.0
89,2025-11-22 06:20:13,2025-11-22 06:20:13.448425,19.3,41.21,53,0.77,TooWet,-0.01278,37.74,80.0
90,2025-11-22 06:25:13,2025-11-22 06:25:13.441011,19.27,41.21,56,0.77,TooWet,-0.01216,39.63,80.0
91,2025-11-22 06:30:13,2025-11-22 06:30:13.435371,19.3,41.25,54,0.769,TooWet,-0.01164,41.35,80.0
92,2025-11-22 06:35:13,2025-11-22 06:35:13.429641,19.27,41.31,57,0.769,TooWet,-0.01106,43.56,80.0
93,2025-11-22 06:40:13,2025-11-22 06:40:13.423159,19.23,41.3,57,0.769,TooWet,-0.01063,45.3,80.0
94,2025-11-22 06:45:13,2025-11-22 06:45:13.419337,19.27,41.41,57,0.768,TooWet,-0.0102,47.18,80.0
95,2025-11-22 06:50:13,2025-11-22 06:50:13.412351,19.21,41.37,57,0.768,TooWet,-0.00981,49.06,80.0
96,2025-11-22 06:55:13,2025-11-22 06:55:13.408998,19.2,41.58,53,0.767,TooWet,-0.00954,50.48,80.0
97,2025-11-22 07:00:13,2025-11-22 07:00:13.401575,19.19,41.53,53,0.767,TooWet,-0.00923,52.1,80.0
98,2025-11-22 07:05:13,2025-11-22 07:05:13.394441,19.21,41.73,53,0.767,TooWet,-0.00893,53.82,80.0
99,2025-11-22 07:10:13,2025-11-22 07:10:13.390996,19.23,41.67,55,0.766,TooWet,-0.00863,55.67,80.0
100,2025-11-22 07:15:13,2025-11-22 07:15:13.383031,19.23,41.8,56,0.766,TooWet,-0.00828,58.03,80.0
101,2025-11-22 07:20:13,2025-11-22 07:20:13.378557,19.17,41.98,59,0.766,TooWet,-0.00802,60.0,80.0
102,2025-11-22 07:25:13,2025-11-22 07:25:13.372329,19.17,42.19,57,0.766,TooWet,-0.00777,62.04,80.0
103,2025-11-22 07:30:13,2025-11-22 07:30:13.365763,19.21,42.17,59,0.766,TooWet,-0.00753,63.91,80.0
104,2025-11-22 07:35:13,2025-11-22 07:35:13.361384,19.21,42.23,61,0.765,TooWet,-0.00731,65.8,80.0
105,2025-11-22 07:40:13,2025-11-22 07:40:13.354488,19.2,42.43,71,0.765,TooWet,-0.00712,67.56,80.0
106,2025-11-22 07:45:13,2025-11-22 07:45:13.348341,19.21,42.5,64,0.765,TooWet,-0.00697,69.06,80.0
107,2025-11-22 07:50:13,2025-11-22 07:50:13.343969,19.19,42.64,73,0.765,TooWet,-0.00674,71.39,80.0
108,2025-11-22 07:55:13,2025-11-22 07:55:13.337763,19.17,42.88,76,0.764,TooWet,-0.00666,72.31,80.0
109,2025-11-22 08:00:13,2025-11-22 08:00:13.330907,19.23,42.8,77,0.764,TooWet,-0.00652,73.74,80.0
110,2025-11-22 08:05:13,2025-11-22 08:05:13.325659,19.21,42.84,77,0.763,TooWet,-0.00638,75.35,80.0
111,2025-11-22 08:10:13,2025-11-22 08:10:13.319834,19.19,43.0,83,0.763,TooWet,-0.00624,77.05,80.0
112,2025-11-22 08:15:13,2025-11-22 08:15:13.314415,19.16,43.09,88,0.763,TooWet,-0.00608,79.21,80.0
113,2025-11-22 08:20:13,2025-11-22 08:20:13.307307,19.17,43.27,84,0.763,TooWet,-0.00595,80.89,80.0
114,2025-11-22 08:25:13,2025-11-22 08:25:13.302428,19.19,43.34,99,0.762,TooWet,-0.00575,83.64,80.0
115,2025-11-22 08:30:13,2025-11-22 08:30:13.297559,19.16,43.53,136,0.762,TooWet,-0.00564,85.4,80.0
116,2025-11-22 08:35:13,2025-11-22 08:35:13.292968,19.17,43.48,181,0.762,TooWet,-0.00554,86.8,80.0
117,2025-11-22 08:40:13,2025-11-22 08:40:13.289133,19.11,43.72,252,0.762,TooWet,-0.00541,89.17,80.0
118,2025-11-22 08:45:13,2025-11-22 08:45:13.279919,19.17,43.74,327,0.762,TooWet,-0.00528,91.29,80.0
119,2025-11-22 08:50:13,2025-11-22 08:50:13.273876,19.14,43.75,375,0.761,TooWet,-0.00523,91.97,80.0
120,2025-11-22 08:55:13,2025-11-22 08:55:13.268979,19.17,43.88,349,0.761,TooWet,-0.00522,92.18,80.0
121,2025-11-22 09:00:13,2025-11-22 09:00:13.265435,19.17,43.95,343,0.76,TooWet,-0.00515,93.36,80.0
122,2025-11-22 09:05:13,2025-11-22 09:05:13.256536,19.79,46.16,382,0.759,TooWet,-0.00523,91.72,80.0
123,2025-11-22 09:10:13,2025-11-22 09:10:13.250711,19.47,45.88,451,0.759,TooWet,-0.0052,92.66,80.0
124,2025-11-22 09:15:13,2025-11-22 09:15:13.245916,19.34,45.32,421,0.759,TooWet,-0.00513,93.75,80.0
125,2025-11-22 09:20:13,2025-11-22 09:20:13.238245,19.27,45.12,357,0.759,TooWet,-0.00504,95.45,80.0
126,2025-11-22 09:25:13,2025-11-22 09:25:13.233796,19.21,45.2,391,0.758,TooWet,-0.00498,96.73,80.0
127,2025-11-22 09:30:13,2025-11-22 09:30:13.228179,19.17,45.12,457,0.758,TooWet,-0.00491,98.09,80.0
128,2025-11-22 09:35:13,2025-11-22 09:35:13.221438,19.17,45.06,462,0.758,TooWet,-0.00489,98.42,80.0
129,2025-11-22 09:40:13,2025-11-22 09:40:13.215467,19.17,45.2,435,0.758,TooWet,-0.00484,99.57,80.0
130,2025-11-22 09:45:13,2025-11-22 09:45:13.209881,19.2,45.03,413,0.757,TooWet,-0.00484,99.19,80.0
131,2025-11-22 09:50:13,2025-11-22 09:50:13.204414,19.17,45.19,415,0.757,TooWet,-0.00483,99.52,80.0
132,2025-11-22 09:55:13,2025-11-22 09:55:13.198912,19.17,45.13,372,0.756,TooWet,-0.00471,101.87,80.0
133,2025-11-22 10:00:13,2025-11-22 10:00:13.194439,19.13,45.1,367,0.756,TooWet,-0.00463,103.64,80.0
134,2025-11-22 10:05:13,2025-11-22 10:05:13.187951,19.16,45.31,357,0.756,TooWet,-0.00454,105.67,80.0
135,2025-11-22 10:10:13,2025-11-22 10:10:13.182618,19.17,45.25,351,0.756,TooWet,-0.00445,107.76,80.0
136,2025-11-22 10:15:13,2025-11-22 10:15:13.175767,19.17,45.74,381,0.755,TooWet,-0.00439,109.46,80.0
137,2025-11-22 10:20:13,2025-11-22 10:20:13.172236,19.16,46.78,424,0.755,TooWet,-0.00439,109.93,80.0
138,2025-11-22 10:25:13,2025-11-22 10:25:13.168651,19.61,47.16,2815,0.754,TooWet,-0.00441,108.64,80.0
139,2025-11-22 10:30:13,2025-11-22 10:30:13.159346,19.98,46.51,2804,0.754,TooWet,-0.00445,106.6,80.0
140,2025-11-22 10:35:13,2025-11-22 10:35:13.153391,20.57,46.04,2771,0.753,TooWet,-0.00444,105.18,80.0
141,2025-11-22 10:40:13,2025-11-22 10:40:13.148193,20.63,49.78,2767,0.752,TooWet,-0.00449,106.02,80.0
142,2025-11-22 10:45:13,2025-11-22 10:45:13.142505,20.7,47.58,2734,0.752,TooWet,-0.00442,106.07,80.0
143,2025-11-22 10:50:13,2025-11-22 10:50:13.135588,20.58,46.52,2745,0.751,TooWet,-0.00447,104.3,80.0
144,2025-11-22 10:55:13,2025-11-22 10:55:13.129428,20.64,46.58,2740,0.75,TooWet,-0.00452,103.07,80.0
145,2025-11-22 11:00:13,2025-11-22 11:00:13.123611,21.09,48.33,2727,0.75,TooWet,-0.00446,104.43,80.0
146,2025-11-22 11:05:13,2025-11-22 11:05:13.117859,20.94,49.28,2728,0.75,TooWet,-0.00447,104.97,80.0
147,2025-11-22 11:10:13,2025-11-22 11:10:13.112356,20.8,45.73,2734,0.75,TooWet,-0.00443,104.17,80.0
148,2025-11-22 11:15:13,2025-11-22 11:15:13.108126,20.19,46.86,2729,0.75,TooWet,-0.00432,108.78,80.0
149,2025-11-22 11:20:13,2025-11-22 11:20:13.105711,20.09,47.48,2707,0.75,TooWet,-0.00424,111.35,80.0
150,2025-11-22 11:25:13,2025-11-22 11:25:13.100917,20.71,49.88,2683,0.749,TooWet,-0.0043,109.94,80.0
151,2025-11-22 11:30:13,2025-11-22 11:30:13.096780,21.47,45.91,2714,0.749,TooWet,-0.00437,104.07,80.0
152,2025-11-22 11:35:13,2025-11-22 11:35:13.093143,21.79,46.92,2733,0.748,TooWet,-0.0045,100.84,80.0
153,2025-11-22 11:40:13,2025-11-22 11:40:13.087850,22.08,45.38,2729,0.747,TooWet,-0.00461,96.77,80.0
154,2025-11-22 11:45:13,2025-11-22 11:45:13.082807,22.28,45.59,2665,0.746,TooWet,-0.00463,95.87,80.0
155,2025-11-22 11:50:13,2025-11-22 11:50:13.079635,22.65,43.98,2713,0.744,TooWet,-0.0048,90.83,80.0
156,2025-11-22 11:55:13,2025-11-22 11:55:13.075239,23.02,43.72,2711,0.743,TooWet,-0.00486,88.59,80.0
157,2025-11-22 12:00:13,2025-11-22 12:00:13.071536,22.86,43.42,2652,0.743,TooWet,-0.0049,87.91,80.0
158,2025-11-22 12:05:13,2025-11-22 12:05:13.070363,23.03,44.21,2677,0.742,TooWet,-0.00502,85.75,80.0
159,2025-11-22 12:10:13,2025-11-22 12:10:13.063043,23.47,44.3,2679,0.741,TooWet,-0.00511,83.39,80.0
160,2025-11-22 12:15:13,2025-11-22 12:15:13.057677,23.65,42.99,2703,0.74,TooWet,-0.0052,80.77,80.0
161,2025-11-22 12:20:13,2025-11-22 12:20:13.052117,23.37,42.88,2705,0.739,TooWet,-0.00526,80.11,80.0
162,2025-11-22 12:25:13,2025-11-22 12:25:13.045923,23.36,43.44,2707,0.738,TooWet,-0.00531,79.51,80.0
163,2025-11-22 12:30:13,2025-11-22 12:30:13.042090,23.5,43.1,2700,0.737,TooWet,-0.00539,77.82,80.0
164,2025-11-22 12:35:13,2025-11-22 12:35:13.034962,23.62,43.21,2703,0.736,TooWet,-0.00551,75.82,80.0
165,2025-11-22 12:40:13,2025-11-22 12:40:13.029716,23.82,43.47,2729,0.735,TooWet,-0.00559,74.32,80.0
166,2025-11-22 12:45:13,2025-11-22 12:45:13.025133,23.92,42.79,2693,0.734,TooWet,-0.00568,72.55,80.0
167,2025-11-22 12:50:13,2025-11-22 12:50:13.020599,22.89,42.29,2723,0.734,TooWet,-0.00569,73.83,80.0
168,2025-11-22 12:55:13,2025-11-22 12:55:13.012626,22.11,44.32,2717,0.735,TooWet,-0.00546,79.23,80.0
169,2025-11-22 13:00:13,2025-11-22 13:00:13.006832,22.31,44.6,2715,0.735,TooWet,-0.00528,81.77,80.0
170,2025-11-22 13:05:13,2025-11-22 13:05:13.002667,22.6,44.5,2719,0.735,TooWet,-0.00529,81.02,80.0
171,2025-11-22 13:10:12,2025-11-22 13:10:12.997271,22.21,45.18,2684,0.735,TooWet,-0.0053,81.81,80.0
172,2025-11-22 13:15:12,2025-11-22 13:15:12.989989,22.25,45.45,2681,0.735,TooWet,-0.00531,81.73,80.0
173,2025-11-22 13:20:12,2025-11-22 13:20:12.984169,22.27,44.75,2685,0.734,TooWet,-0.00528,81.77,80.0
174,2025-11-22 13:25:12,2025-11-22 13:25:12.978373,22.38,45.54,2719,0.734,TooWet,-0.00531,81.48,80.0
175,2025-11-22 13:30:12,2025-11-22 13:30:12.972793,22.51,44.73,2697,0.734,TooWet,-0.00537,79.88,80.0
176,2025-11-22 13:35:12,2025-11-22 13:35:12.967597,22.39,44.81,2669,0.733,TooWet,-0.00537,80.09,80.0
177,2025-11-22 13:40:12,2025-11-22 13:40:12.961162,22.97,45.18,2655,0.732,TooWet,-0.00549,77.39,80.0
178,2025-11-22 13:45:12,2025-11-22 13:45:12.956628,22.99,45.15,2687,0.731,TooWet,-0.00556,76.27,80.0
179,2025-11-22 13:50:12,2025-11-22 13:50:12.950619,22.72,44.59,2665,0.731,TooWet,-0.00564,75.27,80.0
180,2025-11-22 13:55:12,2025-11-22 13:55:12.944562,22.38,44.37,2671,0.73,TooWet,-0.00565,75.44,80.0
181,2025-11-22 14:00:12,2025-11-22 14:00:12.940360,21.93,44.38,2681,0.73,TooWet,-0.0057,75.44,80.0
182,2025-11-22 14:05:12,2025-11-22 14:05:12.936318,21.64,44.77,2675,0.729,TooWet,-0.0057,75.97,80.0
183,2025-11-22 14:10:12,2025-11-22 14:10:12.928072,21.59,45.13,2675,0.729,TooWet,-0.00577,75.13,80.0
184,2025-11-22 14:15:12,2025-11-22 14:15:12.922033,21.57,48.59,2671,0.728,TooWet,-0.00576,76.77,80.0
185,2025-11-22 14:20:12,2025-11-22 14:20:12.916768,21.53,54.25,2667,0.728,TooWet,-0.00583,78.51,80.0
186,2025-11-22 14:25:12,2025-11-22 14:25:12.912124,21.47,54.0,2665,0.727,TooWet,-0.00585,78.2,80.0
187,2025-11-22 14:30:12,2025-11-22 14:30:12.905822,21.39,53.62,2666,0.727,TooWet,-0.00583,78.36,80.0
188,2025-11-22 14:35:12,2025-11-22 14:35:12.902184,21.32,59.47,2663,0.727,TooWet,-0.00577,82.1,80.0
189,2025-11-22 14:40:12,2025-11-22 14:40:12.895278,21.33,60.9,2661,0.727,TooWet,-0.00584,81.87,80.0
190,2025-11-22 14:45:12,2025-11-22 14:45:12.888197,21.23,61.5,2654,0.727,TooWet,-0.0058,82.83,80.0
191,2025-11-22 14:50:12,2025-11-22 14:50:12.882331,21.21,60.76,2653,0.727,TooWet,-0.00572,83.67,80.0
192,2025-11-22 14:55:12,2025-11-22 14:55:12.876687,21.36,59.36,2647,0.727,TooWet,-0.00563,84.04,80.0
193,2025-11-22 15:00:12,2025-11-22 15:00:12.871171,21.18,58.16,2629,0.726,TooWet,-0.00564,83.37,80.0
194,2025-11-22 15:05:12,2025-11-22 15:05:12.869542,21.23,57.11,2570,0.726,TooWet,-0.00558,83.55,80.0
195,2025-11-22 15:10:12,2025-11-22 15:10:12.860209,21.46,54.88,2637,0.725,TooWet,-0.0056,81.71,80.0
196,2025-11-22 15:15:12,2025-11-22 15:15:12.854875,21.59,54.84,2643,0.725,TooWet,-0.00562,81.21,80.0
197,2025-11-22 15:20:12,2025-11-22 15:20:12.849710,21.31,54.81,2635,0.725,TooWet,-0.00563,81.34,80.0
198,2025-11-22 15:25:12,2025-11-22 15:25:12.848559,21.22,55.09,2645,0.725,TooWet,-0.00564,81.39,80.0
199,2025-11-22 15:30:12,2025-11-22 15:30:12.835959,21.11,55.97,58,0.725,TooWet,-0.00558,82.93,80.0
200,2025-11-22 15:35:12,2025-11-22 15:35:12.829034,20.94,54.56,59,0.725,TooWet,-0.0055,83.77,80.0
201,2025-11-22 15:40:12,2025-11-22 15:40:12.824202,20.85,54.67,57,0.725,TooWet,-0.00542,85.15,80.0
202,2025-11-22 15:45:12,2025-11-22 15:45:12.818670,20.8,54.35,57,0.725,TooWet,-0.0053,86.96,80.0
203,2025-11-22 15:50:12,2025-11-22 15:50:12.812859,20.7,53.69,58,0.725,TooWet,-0.00522,88.15,80.0
204,2025-11-22 15:55:12,2025-11-22 15:55:12.806257,20.68,53.34,59,0.725,TooWet,-0.00519,88.51,80.0
205,2025-11-22 16:00:12,2025-11-22 16:00:12.805953,20.61,53.34,55,0.725,TooWet,-0.00509,90.39,80.0
206,2025-11-22 16:05:12,2025-11-22 16:05:12.796595,20.61,52.93,56,0.725,TooWet,-0.00508,90.41,80.0
207,2025-11-22 16:10:12,2025-11-22 16:10:12.795283,20.54,52.77,57,0.725,TooWet,-0.00508,90.26,80.0
208,2025-11-22 16:15:12,2025-11-22 16:15:12.792047,20.53,52.48,57,0.725,TooWet,-0.00507,90.31,80.0
209,2025-11-22 16:20:12,2025-11-22 16:20:12.778672,20.48,52.45,57,0.725,TooWet,-0.00501,91.51,80.0
210,2025-11-22 16:25:12,2025-11-22 16:25:12.773929,20.47,52.03,55,0.725,TooWet,-0.0049,93.3,80.0
211,2025-11-22 16:30:12,2025-11-22 16:30:12.767435,20.43,51.91,55,0.725,TooWet,-0.00484,94.35,80.0
212,2025-11-22 16:35:12,2025-11-22 16:35:12.763619,20.39,51.68,56,0.724,TooWet,-0.00476,95.91,80.0
